Team_Number_Id,TeamPoints,FieldGoals,X3PointShots,FreeThrows,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
9,98,0.375,0.214,0.5,20,61,18,9,2,14,19
9,82,0.384,0.227,0.647,19,50,14,8,5,23,21
9,100,0.5,0.364,0.5,6,47,15,8,3,15,21
9,120,0.49,0.367,0.682,18,46,16,13,5,9,16
9,95,0.471,0.316,0.6,12,41,15,9,3,20,14
9,92,0.382,0.281,0.75,14,45,16,10,3,16,20
9,96,0.446,0.259,0.657,11,42,15,8,2,15,23
9,85,0.365,0.259,0.533,12,46,16,7,2,10,25
9,104,0.429,0.333,0.806,11,48,20,11,1,13,15
9,96,0.46,0.214,0.769,8,45,13,11,5,14,23
9,95,0.456,0.308,0.714,8,38,20,3,2,13,17
9,88,0.341,0.214,0.833,22,48,19,7,3,17,18
9,104,0.418,0.516,0.857,18,54,24,6,7,7,16
9,87,0.344,0.31,0.8,13,38,17,9,1,8,21
9,83,0.337,0.25,0.429,19,51,19,11,1,14,15
9,116,0.529,0.348,0.486,14,46,22,8,8,11,19
9,127,0.506,0.444,0.614,13,50,24,10,1,18,20
9,102,0.415,0.304,0.692,8,46,18,8,4,9,11
9,111,0.441,0.375,0.769,17,61,20,11,1,16,21
9,84,0.368,0.294,0.455,7,41,17,11,2,12,20
9,92,0.425,0.276,0.667,13,43,17,9,6,12,16
9,107,0.462,0.37,0.688,17,48,18,9,9,14,21
9,118,0.5,0.448,0.789,10,46,26,11,6,14,18
9,103,0.416,0.316,0.742,15,54,17,8,0,18,21
9,119,0.487,0.524,0.744,7,36,13,5,4,11,22
9,147,0.452,0.276,0.587,19,64,28,7,4,11,35
9,93,0.449,0.5,0.571,12,43,16,3,3,16,11
9,100,0.427,0.333,0.515,13,46,18,7,9,14,20
9,93,0.385,0.24,0.68,18,51,16,11,2,15,24
9,96,0.416,0.37,0.706,15,39,21,6,4,10,14
9,115,0.477,0.4,0.679,12,52,24,7,3,16,16
9,82,0.355,0.15,0.565,12,48,17,5,2,10,18
9,115,0.489,0.467,0.714,18,54,25,6,6,10,18
9,99,0.446,0.37,0.639,11,47,18,4,5,18,27
9,103,0.467,0.296,0.643,11,47,23,10,5,9,12
9,99,0.418,0.261,0.654,11,41,22,8,2,12,24
9,101,0.514,0.469,0.706,8,35,18,3,2,20,21
9,113,0.465,0.348,0.55,17,57,22,8,11,9,22
9,101,0.442,0.192,0.6,20,50,18,8,2,11,16
9,123,0.475,0.4,0.593,14,52,23,8,7,10,17
9,99,0.418,0.233,0.8,18,44,17,5,2,15,14
9,101,0.476,0.379,0.526,11,51,23,4,5,16,22
9,95,0.453,0.5,0.485,7,42,19,7,1,10,18
9,110,0.429,0.238,0.711,21,51,15,9,2,10,19
9,106,0.476,0.304,0.731,9,39,20,5,4,9,24
9,107,0.448,0.31,0.588,10,39,9,10,6,11,29
9,105,0.429,0.333,0.688,19,49,18,5,4,9,15
9,95,0.376,0.324,0.714,9,48,18,3,5,16,18
9,111,0.506,0.529,0.667,4,42,17,7,3,13,22
9,104,0.481,0.364,0.516,11,38,14,7,3,14,26
9,89,0.45,0.286,0.529,11,39,22,7,2,16,18
9,92,0.432,0.37,0.857,7,42,21,5,8,14,19
9,86,0.427,0.304,0.529,6,41,13,2,3,12,20
9,106,0.416,0.364,0.625,11,41,18,9,6,11,25
9,96,0.463,0.32,0.667,6,43,17,10,3,13,15
9,111,0.47,0.393,0.647,10,50,22,10,1,16,19
9,102,0.42,0.4,0.667,17,46,24,13,2,10,18
9,114,0.577,0.522,0.741,7,38,28,2,1,10,20
9,81,0.397,0.316,0.565,7,42,19,3,1,15,13
9,89,0.391,0.231,0.733,14,42,13,6,1,9,21
9,123,0.524,0.545,0.821,10,45,22,7,1,12,23
9,102,0.447,0.333,0.567,15,51,19,7,3,11,14
9,103,0.474,0.3,0.815,3,33,19,7,4,12,21
9,125,0.538,0.5,0.818,12,52,26,6,3,13,20
9,81,0.405,0.13,0.636,11,39,17,5,4,20,21
9,114,0.464,0.32,0.718,9,48,23,3,4,13,25
9,115,0.478,0.462,0.833,16,49,25,7,6,15,22
9,115,0.489,0.417,0.619,15,45,30,5,4,6,17
9,92,0.412,0.273,0.765,10,39,18,6,3,12,14
9,118,0.538,0.458,0.84,9,45,30,4,5,15,15
9,112,0.462,0.267,0.769,15,62,22,4,6,14,22
9,95,0.386,0.241,0.714,14,53,25,2,4,11,14
9,88,0.379,0.211,0.9,16,53,20,6,4,16,18
9,89,0.383,0.394,0.583,12,47,23,4,4,11,17
9,94,0.421,0.5,0.588,7,45,17,8,2,10,16
9,89,0.4,0.227,0.8,12,43,14,7,1,13,14
9,108,0.453,0.407,0.613,12,44,24,9,6,12,16
9,112,0.468,0.438,0.897,7,44,17,5,2,12,18
9,93,0.405,0.278,0.667,18,48,15,9,4,15,17
9,112,0.435,0.485,0.786,9,47,24,5,11,12,15
10,111,0.427,0.3,0.909,21,56,29,8,7,20,29
10,112,0.462,0.346,0.68,11,47,26,9,4,8,24
10,134,0.548,0.567,0.714,3,38,26,10,4,10,24
10,119,0.512,0.44,0.733,10,65,32,8,13,14,15
10,112,0.459,0.385,0.774,9,42,28,6,5,12,22
10,119,0.495,0.459,0.556,13,53,40,10,6,20,22
10,103,0.413,0.205,0.864,15,46,27,13,2,18,15
10,109,0.473,0.571,0.846,13,41,29,13,4,16,18
10,100,0.48,0.407,0.739,7,36,22,12,8,23,30
10,129,0.539,0.474,0.938,6,33,34,8,7,11,25
10,107,0.443,0.353,0.9,11,50,31,9,10,14,19
10,115,0.538,0.379,0.667,9,34,31,10,6,20,29
10,124,0.521,0.567,0.861,8,44,31,4,4,19,20
10,106,0.494,0.345,0.75,11,49,20,7,6,15,15
10,118,0.528,0.517,0.692,11,46,35,15,8,21,25
10,111,0.489,0.343,0.6,12,48,32,9,6,8,13
10,135,0.568,0.579,0.677,11,53,32,7,9,23,26
10,120,0.488,0.533,0.839,13,48,32,8,7,14,19
10,106,0.488,0.483,0.8,14,45,21,2,5,15,19
10,116,0.523,0.471,0.727,11,53,31,2,9,18,23
10,112,0.479,0.533,0.722,8,43,22,2,5,12,24
10,114,0.512,0.424,0.522,10,46,25,9,9,12,18
10,131,0.547,0.457,0.733,10,46,29,10,6,15,19
10,124,0.393,0.29,0.795,17,67,28,10,11,18,22
10,95,0.404,0.222,0.68,15,49,23,9,8,16,20
10,128,0.523,0.469,0.778,9,49,32,12,4,17,17
10,121,0.483,0.346,0.757,15,46,31,7,4,15,22
10,103,0.47,0.391,1,9,40,26,10,9,15,11
10,89,0.41,0.278,0.741,8,49,21,7,10,16,19
10,122,0.483,0.476,0.667,13,59,33,12,8,18,25
10,91,0.407,0.368,0.75,8,37,20,9,0,12,18
10,114,0.512,0.478,0.63,12,43,35,8,5,18,20
10,111,0.5,0.357,0.652,9,47,34,9,5,13,22
10,111,0.517,0.441,1,3,37,32,4,9,11,19
10,109,0.465,0.419,0.762,10,54,26,9,9,10,17
10,128,0.529,0.563,0.857,5,48,36,6,5,15,20
10,128,0.563,0.514,0.733,9,48,35,5,8,18,25
10,111,0.477,0.304,0.733,9,49,25,5,1,9,18
10,110,0.477,0.385,0.8,7,39,25,9,11,13,25
10,116,0.5,0.394,0.85,12,47,26,12,4,19,17
10,95,0.362,0.4,0.739,14,47,18,6,9,12,16
10,132,0.541,0.475,0.778,6,37,33,7,2,8,25
10,125,0.526,0.375,0.65,12,55,38,8,9,10,17
10,122,0.478,0.424,0.88,14,50,31,9,4,17,24
10,120,0.518,0.423,0.84,10,45,31,15,3,21,25
10,127,0.58,0.483,0.905,7,40,33,5,4,9,18
10,108,0.495,0.433,0.5,12,57,37,5,7,23,18
10,116,0.575,0.552,0.696,3,44,31,8,5,18,21
10,134,0.527,0.488,0.552,11,49,35,10,5,18,24
10,116,0.495,0.269,0.65,13,46,24,7,4,10,23
10,123,0.468,0.353,0.885,14,49,28,5,6,12,26
10,112,0.416,0.35,0.828,8,50,24,12,7,13,22
10,105,0.391,0.353,0.75,14,47,25,7,4,20,17
10,115,0.512,0.355,0.769,6,39,32,8,2,14,19
10,102,0.438,0.311,0.833,6,43,30,14,8,13,17
10,118,0.467,0.464,0.84,9,43,23,7,2,13,24
10,130,0.602,0.52,0.688,8,42,35,9,4,20,21
10,121,0.474,0.438,0.68,4,32,25,15,7,11,22
10,109,0.398,0.333,0.882,18,51,28,11,3,11,22
10,121,0.54,0.324,0.762,4,40,33,11,3,8,20
10,95,0.402,0.133,0.81,17,49,32,5,3,20,20
10,119,0.5,0.457,0.704,10,50,27,13,7,24,26
10,115,0.571,0.433,0.6,9,39,36,10,7,15,23
10,128,0.449,0.45,0.769,16,56,23,5,6,8,20
10,123,0.5,0.333,0.848,7,42,28,6,9,8,25
10,125,0.58,0.48,0.826,8,46,30,6,6,18,22
10,121,0.505,0.486,0.917,12,54,32,4,8,12,13
10,130,0.505,0.579,0.857,5,42,35,8,7,12,21
10,79,0.378,0.25,0.8,7,37,24,12,3,10,21
10,109,0.494,0.333,0.625,13,44,31,13,10,16,20
10,114,0.448,0.441,0.75,11,50,23,9,5,12,20
10,128,0.489,0.467,0.913,7,40,30,8,10,7,16
10,117,0.53,0.424,0.75,7,44,32,9,4,18,15
10,102,0.437,0.44,0.652,7,55,27,11,6,16,23
10,103,0.438,0.343,0.722,9,46,19,6,6,18,21
10,106,0.458,0.465,0.769,8,41,25,12,7,22,24
10,136,0.568,0.6,0.818,11,43,30,5,8,12,23
10,117,0.5,0.343,0.875,9,46,35,9,5,23,29
10,112,0.542,0.48,0.909,7,43,33,8,2,15,22
10,100,0.448,0.278,0.923,7,48,20,3,7,11,14
10,92,0.442,0.37,0.778,7,46,19,7,6,13,18
10,125,0.529,0.426,0.813,12,51,35,7,7,17,14
11,85,0.345,0.229,0.654,15,44,17,13,8,16,19
11,92,0.366,0.217,0.75,12,49,19,3,9,16,20
11,89,0.405,0.278,0.833,3,34,20,9,3,17,23
11,110,0.461,0.31,0.655,7,34,22,18,7,12,22
11,119,0.477,0.324,0.706,16,48,28,8,1,19,20
11,116,0.488,0.417,0.778,14,49,23,8,4,21,26
11,109,0.442,0.233,0.897,11,47,16,7,3,14,27
11,98,0.429,0.235,0.5,13,45,25,9,9,7,14
11,98,0.429,0.31,0.742,8,40,19,10,8,20,25
11,98,0.381,0.265,0.781,12,43,22,9,5,12,23
11,95,0.424,0.344,0.522,14,46,23,10,6,22,20
11,108,0.348,0.318,0.857,13,51,22,11,6,17,20
11,84,0.378,0.207,0.595,9,49,15,11,9,23,23
11,102,0.432,0.429,0.714,16,42,18,6,4,12,26
11,93,0.423,0.294,0.852,6,37,19,14,7,19,22
11,116,0.521,0.55,0.784,10,49,21,5,6,22,21
11,116,0.453,0.28,0.639,17,39,16,16,2,8,19
11,105,0.398,0.407,0.857,16,45,19,11,7,16,27
11,108,0.414,0.296,0.718,9,42,20,9,7,10,23
11,100,0.464,0.462,0.556,15,45,20,12,5,18,22
11,120,0.462,0.471,0.744,13,43,25,9,5,17,18
11,105,0.476,0.429,0.706,10,36,26,20,3,23,15
11,109,0.482,0.364,0.68,6,42,23,8,4,19,23
11,126,0.522,0.455,0.607,15,52,32,16,7,16,15
11,108,0.471,0.45,0.727,5,26,26,14,1,11,22
11,97,0.415,0.308,0.739,7,36,22,17,3,21,28
11,107,0.386,0.387,0.643,23,54,22,9,8,13,17
11,107,0.447,0.32,0.633,13,55,22,7,7,15,29
11,102,0.465,0.25,0.707,9,49,18,3,4,19,33
11,101,0.494,0.241,0.706,9,36,19,5,6,11,18
11,88,0.432,0.467,0.654,8,42,23,8,2,17,17
11,108,0.452,0.455,0.85,10,35,21,8,3,10,20
11,115,0.542,0.55,0.667,7,46,23,6,4,19,21
11,110,0.462,0.4,0.897,4,33,21,13,5,15,22
11,103,0.5,0.409,0.606,8,37,26,7,4,15,20
11,93,0.485,0.423,0.762,6,34,17,8,2,16,16
11,103,0.52,0.304,0.692,11,41,15,11,3,16,16
11,107,0.438,0.368,0.652,10,49,24,11,3,22,21
11,107,0.429,0.514,0.852,18,42,21,10,4,14,19
11,107,0.493,0.233,0.684,8,39,19,11,3,16,19
11,77,0.351,0.24,0.655,10,40,15,10,6,18,20
11,112,0.484,0.286,0.75,11,51,21,10,5,13,19
11,132,0.5,0.344,0.635,16,52,31,8,5,14,28
11,114,0.453,0.5,0.889,11,48,21,7,3,13,41
11,102,0.404,0.341,0.688,15,42,27,10,10,11,21
11,115,0.483,0.341,0.667,9,40,27,9,7,7,21
11,112,0.475,0.475,0.81,7,38,22,7,5,13,20
11,99,0.384,0.267,0.673,12,40,14,7,11,15,22
11,108,0.379,0.231,0.628,11,40,23,14,7,10,21
11,122,0.477,0.486,0.697,10,37,24,8,3,10,23
11,115,0.524,0.457,0.688,3,34,30,9,6,11,19
11,111,0.43,0.357,0.688,18,49,24,16,5,16,23
11,79,0.325,0.194,0.733,12,43,13,13,4,23,21
11,110,0.425,0.394,0.657,13,43,24,8,4,12,22
11,103,0.481,0.324,0.529,8,40,23,6,3,20,22
11,116,0.474,0.292,0.625,13,51,20,16,4,20,32
11,114,0.414,0.324,0.756,11,35,17,15,4,14,28
11,119,0.537,0.345,0.6,12,46,26,14,5,16,25
11,94,0.417,0.32,0.727,9,39,19,5,4,14,27
11,121,0.471,0.417,0.686,16,41,30,12,1,16,24
11,100,0.444,0.086,0.658,8,51,20,15,9,21,14
11,100,0.402,0.257,0.7,11,40,22,17,3,18,27
11,113,0.487,0.448,0.649,8,37,27,9,4,10,21
11,118,0.442,0.333,0.756,17,45,22,14,5,13,24
11,102,0.455,0.192,0.68,15,50,19,8,3,17,21
11,109,0.462,0.192,0.643,14,40,21,8,5,9,20
11,130,0.541,0.485,0.647,8,53,29,13,14,13,22
11,106,0.488,0.36,0.708,13,39,23,5,3,15,25
11,116,0.565,0.379,0.643,13,42,31,9,7,17,19
11,97,0.393,0.217,0.839,15,51,15,11,3,17,17
11,107,0.435,0.351,0.824,13,47,26,9,3,15,27
11,87,0.446,0.391,0.545,4,32,22,13,9,14,21
11,112,0.519,0.545,0.457,13,48,25,3,11,16,23
11,101,0.447,0.212,0.667,11,44,17,7,3,14,18
11,106,0.481,0.36,0.5,14,55,23,7,5,14,24
11,100,0.4,0.36,0.864,13,45,19,5,6,9,19
11,118,0.402,0.31,0.885,22,45,24,11,5,9,24
11,86,0.436,0.3,0.667,12,41,19,6,4,15,17
11,115,0.568,0.424,0.607,5,26,26,13,12,18,24
11,130,0.51,0.415,0.722,16,48,30,11,5,13,15
11,129,0.558,0.5,0.692,8,43,28,12,5,17,23
11,116,0.485,0.286,0.632,14,55,33,11,7,14,15
12,99,0.372,0.391,0.839,8,40,23,14,3,13,30
12,103,0.474,0.4,0.708,10,38,23,7,4,20,22
12,76,0.4,0.235,0.762,7,34,10,8,7,24,19
12,94,0.432,0.304,0.917,12,42,21,15,5,15,19
12,100,0.385,0.348,0.759,21,53,18,10,1,14,20
12,90,0.45,0.333,0.542,9,43,21,4,5,12,15
12,97,0.433,0.333,0.684,12,47,22,5,4,7,20
12,97,0.442,0.44,0.818,6,42,25,12,4,18,16
12,102,0.481,0.353,0.645,10,41,20,9,6,18,28
12,107,0.477,0.4,0.652,12,40,23,9,5,11,9
12,95,0.402,0.429,0.667,11,50,19,4,5,12,21
12,112,0.457,0.444,0.8,16,48,28,18,8,18,17
12,123,0.516,0.5,0.609,11,42,28,15,5,14,13
12,123,0.55,0.731,0.696,7,41,25,11,0,20,18
12,104,0.425,0.286,0.759,8,51,18,8,4,13,18
12,107,0.41,0.333,0.811,9,50,17,4,5,15,18
12,103,0.421,0.35,0.821,9,47,16,7,6,14,26
12,111,0.432,0.433,0.917,15,41,18,4,3,12,17
12,119,0.43,0.414,0.794,12,44,17,10,2,15,34
12,123,0.44,0.424,0.808,16,44,23,8,3,16,18
12,96,0.419,0.214,0.9,7,45,22,13,6,12,13
12,96,0.5,0.188,0.611,5,33,17,7,2,16,16
12,106,0.477,0.455,0.875,10,44,14,8,3,14,21
12,107,0.483,0.379,0.588,5,47,28,9,4,8,17
12,104,0.416,0.25,0.885,14,52,17,4,4,11,15
12,84,0.39,0.179,0.76,13,45,12,8,2,17,20
12,92,0.422,0.368,0.6,13,48,21,5,3,14,15
12,106,0.461,0.375,0.6,6,38,20,14,4,11,16
12,102,0.5,0.346,0.929,10,39,25,10,2,21,13
12,93,0.437,0.269,0.556,11,40,9,16,3,14,20
12,100,0.381,0.318,0.792,16,46,18,14,7,12,21
12,116,0.5,0.433,0.808,7,35,27,9,6,19,25
12,94,0.452,0.389,0.724,6,47,11,7,9,13,22
12,100,0.394,0.286,0.72,14,55,18,4,3,10,26
12,95,0.421,0.273,0.862,9,42,19,11,6,16,18
12,91,0.444,0.238,0.737,14,54,21,7,7,24,17
12,103,0.478,0.29,0.8,5,39,33,12,5,18,21
12,116,0.519,0.417,0.774,8,41,25,13,5,13,21
12,94,0.407,0.167,0.75,13,48,18,12,3,17,20
12,104,0.475,0.176,0.781,6,35,19,9,3,13,12
12,126,0.585,0.45,0.7,9,33,27,10,6,15,29
12,97,0.41,0.2,0.735,10,46,14,16,6,14,23
12,110,0.463,0.176,0.704,15,44,22,11,4,13,20
12,97,0.419,0.368,0.72,9,41,18,7,10,10,26
12,89,0.422,0.313,0.583,12,48,18,7,2,17,17
12,111,0.487,0.6,0.867,10,49,20,10,8,16,17
12,109,0.44,0.333,0.75,14,49,26,6,10,15,22
12,106,0.426,0.296,0.857,17,44,24,11,7,16,23
12,114,0.5,0.5,0.824,10,44,23,11,5,15,20
12,96,0.418,0.419,0.778,19,53,23,6,4,19,18
12,112,0.539,0.545,0.828,8,41,21,7,1,16,25
12,89,0.397,0.148,0.697,8,53,13,8,5,16,21
12,95,0.435,0.222,0.733,12,39,19,7,4,11,14
12,101,0.443,0.409,0.636,10,45,27,8,8,11,14
12,105,0.5,0.375,0.667,5,44,26,7,6,21,25
12,93,0.391,0.333,0.64,7,45,17,8,6,12,26
12,108,0.505,0.2,0.813,9,43,22,8,4,8,19
12,95,0.412,0.211,0.875,10,52,19,8,3,14,20
12,102,0.43,0.214,0.76,19,52,21,7,5,9,17
12,96,0.463,0.444,0.933,9,36,23,8,11,11,23
12,104,0.475,0.5,0.692,12,49,28,7,6,14,23
12,101,0.411,0.321,0.857,12,46,23,10,4,10,24
12,100,0.446,0.333,0.95,10,42,14,8,4,12,28
12,99,0.41,0.438,0.933,8,48,19,5,7,9,18
12,112,0.469,0.321,0.931,9,42,24,10,6,14,25
12,75,0.379,0.208,0.571,7,38,24,9,5,16,14
12,103,0.464,0.417,0.714,11,45,18,9,7,13,18
12,94,0.385,0.286,0.696,9,48,21,9,7,14,32
12,111,0.482,0.409,0.733,8,34,28,11,2,12,18
12,91,0.432,0.385,0.846,7,45,18,7,5,12,20
12,92,0.456,0.35,0.867,3,44,26,10,6,13,12
12,110,0.481,0.458,0.833,6,31,24,15,4,19,26
12,104,0.471,0.346,0.65,15,50,25,9,6,13,23
12,96,0.433,0.158,0.882,13,44,20,9,6,11,16
12,94,0.419,0.368,0.714,17,49,18,11,4,19,18
12,115,0.524,0.348,0.826,6,48,27,9,4,13,24
12,92,0.42,0.318,0.85,7,53,17,5,3,16,18
12,123,0.563,0.516,0.773,9,38,25,9,1,14,24
12,98,0.446,0.296,0.8,9,33,22,7,7,9,28
12,129,0.558,0.407,0.815,14,58,34,10,4,20,22
12,102,0.513,0.316,0.7,8,41,26,10,3,13,10
12,97,0.433,0.458,0.8,12,48,28,8,3,17,14
13,111,0.525,0.316,0.677,6,42,20,8,9,15,19
13,104,0.437,0.258,0.606,8,53,21,6,8,8,17
13,114,0.513,0.235,0.696,6,41,25,4,9,17,22
13,102,0.457,0.308,0.87,3,46,20,4,5,11,18
13,108,0.489,0.364,0.636,10,41,24,6,4,11,26
13,105,0.477,0.182,0.68,11,41,29,8,5,12,23
13,94,0.412,0.263,0.892,8,40,14,5,8,18,20
13,108,0.43,0.444,0.667,13,41,21,4,2,10,24
13,104,0.444,0.346,0.536,12,37,17,13,3,14,17
13,101,0.468,0.368,0.769,11,42,23,6,4,13,23
13,117,0.5,0.448,0.667,9,35,21,11,2,10,25
13,91,0.442,0.292,0.5,10,42,24,6,5,13,24
13,80,0.392,0.219,0.75,12,42,21,9,9,19,30
13,111,0.468,0.4,0.617,11,43,24,10,8,7,25
13,91,0.507,0.333,0.647,11,35,18,11,7,19,22
13,111,0.482,0.368,0.8,5,49,27,6,7,13,20
13,107,0.52,0.364,0.636,7,39,24,3,5,13,21
13,102,0.388,0.421,0.5,18,55,26,7,5,10,22
13,91,0.38,0.222,0.641,10,40,19,4,2,15,31
13,103,0.451,0.387,0.68,10,45,25,5,2,14,15
13,110,0.442,0.32,0.897,13,43,21,10,9,17,26
13,109,0.469,0.429,0.583,12,51,27,7,8,14,16
13,80,0.341,0.455,0.833,15,52,22,4,4,13,15
13,105,0.5,0.333,0.611,7,40,28,12,0,12,21
13,105,0.454,0.316,0.733,10,39,29,9,4,10,22
13,103,0.48,0.524,0.833,10,40,25,7,4,14,10
13,107,0.5,0.417,0.625,6,37,23,6,8,10,22
13,97,0.395,0.289,0.621,7,38,21,10,6,12,36
13,99,0.471,0.318,0.714,10,45,21,7,3,13,15
13,94,0.447,0.385,0.727,8,45,22,10,3,16,20
13,109,0.481,0.5,0.833,7,34,24,9,6,12,23
13,108,0.526,0.304,0.76,3,37,23,11,4,16,18
13,122,0.521,0.5,0.805,8,39,27,7,7,12,26
13,95,0.389,0.294,0.789,13,47,24,8,6,12,14
13,130,0.605,0.522,0.8,6,47,28,7,6,14,17
13,109,0.506,0.478,0.824,10,42,24,7,6,10,22
13,97,0.44,0.258,0.9,13,47,19,6,9,9,19
13,114,0.472,0.333,0.529,8,47,26,8,3,14,24
13,104,0.426,0.44,0.813,10,43,26,18,5,7,25
13,103,0.396,0.333,0.737,14,46,24,6,4,11,24
13,140,0.516,0.595,0.727,9,41,28,10,6,12,30
13,102,0.45,0.24,0.667,8,35,19,9,3,9,21
13,116,0.566,0.565,0.708,3,36,27,10,3,9,17
13,94,0.447,0.308,0.6,7,34,21,6,3,13,28
13,91,0.41,0.405,0.5,9,44,16,9,5,15,20
13,85,0.388,0.185,0.667,9,46,18,16,5,11,14
13,105,0.494,0.308,0.708,5,38,20,10,9,8,19
13,120,0.536,0.531,0.684,7,46,26,8,6,11,15
13,102,0.44,0.344,0.735,11,35,20,10,6,13,22
13,107,0.541,0.296,0.826,6,44,15,13,8,22,23
13,100,0.457,0.36,0.515,7,42,17,8,5,6,25
13,98,0.368,0.227,0.742,14,52,21,12,4,12,22
13,134,0.518,0.4,0.68,9,44,25,7,9,14,29
13,105,0.5,0.48,0.75,8,45,23,8,7,18,20
13,112,0.447,0.361,0.833,15,49,24,9,2,14,24
13,124,0.55,0.542,0.657,10,53,29,9,10,16,20
13,81,0.353,0.283,0.571,9,47,19,13,9,17,20
13,117,0.483,0.31,0.846,11,41,18,6,4,8,27
13,105,0.494,0.391,0.875,8,47,22,8,4,11,22
13,103,0.408,0.281,0.667,12,45,26,11,3,6,13
13,97,0.43,0.375,0.607,6,41,22,10,10,18,20
13,109,0.47,0.375,0.655,6,48,18,10,7,9,25
13,108,0.506,0.353,0.609,2,29,29,11,4,10,17
13,101,0.447,0.448,0.75,10,44,23,8,9,13,22
13,90,0.405,0.313,0.842,5,34,23,5,4,10,23
13,87,0.464,0.421,0.682,5,27,15,5,4,13,17
13,122,0.566,0.4,0.75,7,33,31,9,7,10,20
13,102,0.47,0.4,0.718,4,30,18,8,8,14,27
13,105,0.402,0.256,0.69,7,35,21,12,5,12,28
13,98,0.424,0.286,0.667,8,46,21,8,7,10,22
13,96,0.451,0.211,0.643,11,47,21,9,5,16,29
13,105,0.475,0.357,0.731,17,44,24,13,11,14,19
13,114,0.524,0.44,0.833,9,45,29,13,5,14,23
13,99,0.44,0.29,0.889,7,41,26,8,9,7,17
13,117,0.553,0.552,0.773,5,26,22,9,4,12,17
13,114,0.506,0.421,0.606,10,44,27,9,4,11,17
13,103,0.513,0.35,0.615,6,46,26,11,4,13,17
13,91,0.446,0.28,0.714,10,49,23,10,6,10,17
13,102,0.446,0.448,0.789,8,44,16,13,3,11,20
13,98,0.487,0.5,0.405,6,42,25,11,6,10,20
13,110,0.547,0.48,0.762,8,41,29,11,7,9,19
13,105,0.448,0.29,0.833,6,40,23,9,6,15,20
14,111,0.389,0.265,0.914,12,48,18,2,4,13,29
14,114,0.461,0.324,0.778,8,37,20,7,9,19,24
14,93,0.365,0.294,0.75,8,42,18,8,9,12,20
14,109,0.419,0.231,0.816,11,40,18,9,4,10,28
14,104,0.423,0.304,0.775,5,40,14,9,6,15,22
14,95,0.383,0.333,0.609,12,46,19,7,3,9,20
14,88,0.442,0.5,0.75,5,36,21,7,7,17,21
14,99,0.494,0.318,0.778,7,43,25,5,7,13,11
14,82,0.33,0.333,0.833,15,57,18,10,7,20,27
14,97,0.413,0.316,0.744,7,46,24,5,5,16,19
14,101,0.481,0.45,0.9,7,37,12,5,2,16,23
14,91,0.455,0.32,0.765,9,41,21,8,4,15,18
14,93,0.364,0.333,0.852,15,51,17,2,6,10,12
14,77,0.373,0.143,0.75,8,45,16,8,2,14,15
14,96,0.439,0.304,0.739,6,33,20,12,2,9,19
14,103,0.384,0.333,0.727,15,54,17,6,5,10,27
14,91,0.371,0.235,0.708,12,46,15,4,2,11,19
14,108,0.427,0.32,0.9,16,45,17,18,3,16,22
14,87,0.372,0.481,0.769,15,42,19,10,7,16,14
14,91,0.4,0.278,0.759,8,39,12,6,4,15,21
14,93,0.41,0.368,0.9,14,47,14,4,4,15,23
14,122,0.516,0.391,0.63,9,40,19,9,1,9,23
14,87,0.409,0.36,0.6,9,36,20,7,5,15,21
14,97,0.398,0.313,0.85,11,40,21,11,4,19,23
14,113,0.461,0.37,0.84,18,52,26,7,3,14,18
14,87,0.429,0.208,0.556,13,46,22,5,5,14,27
14,78,0.349,0.286,0.588,8,32,14,10,2,14,20
14,111,0.476,0.269,0.75,11,40,17,6,6,11,21
14,85,0.36,0.28,0.636,12,35,19,6,5,10,18
14,84,0.416,0.304,0.52,6,40,17,10,2,15,13
14,96,0.381,0.276,0.75,18,46,16,6,5,13,18
14,98,0.412,0.31,0.826,6,41,24,7,4,11,17
14,112,0.457,0.474,0.739,13,52,22,5,2,10,22
14,93,0.379,0.313,0.759,13,50,17,11,6,10,17
14,97,0.452,0.364,0.765,9,54,26,8,7,15,16
14,88,0.319,0.238,0.833,15,52,15,7,4,12,16
14,115,0.539,0.333,0.862,6,33,20,10,4,18,26
14,113,0.476,0.346,0.96,10,34,19,9,5,11,22
14,74,0.326,0.143,0.867,16,41,15,9,4,11,22
14,95,0.368,0.207,0.781,11,47,16,7,4,8,17
14,98,0.444,0.174,0.583,16,47,17,13,3,21,19
14,82,0.344,0.391,0.611,16,44,16,4,4,14,14
14,95,0.451,0.316,0.789,3,36,25,8,7,14,16
14,93,0.356,0.16,0.806,12,41,17,6,5,9,22
14,95,0.452,0.375,0.722,12,45,19,3,5,11,12
14,103,0.493,0.412,0.875,4,30,14,4,6,18,20
14,90,0.405,0.28,0.821,8,47,15,4,7,12,25
14,91,0.376,0.36,0.783,11,41,21,6,4,14,17
14,93,0.436,0.385,0.8,11,48,19,6,4,17,21
14,82,0.338,0.276,0.87,4,42,13,6,8,15,20
14,119,0.5,0.462,0.771,7,31,23,9,2,9,24
14,99,0.481,0.35,0.7,9,48,14,4,0,16,22
14,102,0.395,0.333,0.889,13,46,19,5,3,8,22
14,87,0.312,0.229,0.808,14,51,13,10,2,12,24
14,111,0.442,0.464,0.815,11,44,16,5,3,11,19
14,113,0.494,0.455,0.885,12,36,20,5,4,15,17
