ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoals_pct,X3PointShots_pct,Assists,OppFieldGoals,OppFieldGoals_pct,Opp3PointShots_pct,OppTotalRebounds
223,CHO,22,12/12/2014,Away,MEM,L,107,113,41,0.418,0.353,16,39,0.459,0.462,47
233,CHO,23,12/13/2014,Home,BRK,L,87,114,31,0.392,0.364,16,42,0.583,0.696,43
243,CHO,24,12/15/2014,Away,CLE,L,88,97,38,0.458,0.313,22,38,0.458,0.375,43
253,CHO,25,12/17/2014,Home,PHO,L,106,111,40,0.465,0.417,22,43,0.524,0.36,43
263,CHO,26,12/19/2014,Away,PHI,W,109,91,43,0.439,0.417,25,32,0.451,0.462,35
273,CHO,27,12/20/2014,Home,UTA,W,104,86,42,0.483,0.409,21,33,0.388,0.258,39
283,CHO,28,12/22/2014,Home,DEN,W,110,82,43,0.538,0.421,23,31,0.378,0.111,37
293,CHO,29,12/23/2014,Away,MIL,W,108,101,36,0.439,0.381,21,39,0.476,0.381,40
303,CHO,30,12/26/2014,Away,OKC,L,75,98,25,0.287,0.208,12,36,0.409,0.296,57
315,CHO,31,12/27/2014,Home,ORL,L,94,102,36,0.419,0.333,18,38,0.458,0.4,40
323,CHO,32,12/29/2014,Home,MIL,L,94,104,33,0.367,0.28,20,40,0.471,0.286,42
333,CHO,33,12/31/2014,Away,HOU,L,83,102,29,0.382,0.167,15,38,0.432,0.395,41
343,CHO,34,1/2/2015,Home,CLE,L,87,91,32,0.368,0.214,20,33,0.379,0.267,46
353,CHO,35,1/3/2015,Away,ORL,W,98,90,35,0.449,0.25,16,33,0.379,0.211,44
363,CHO,36,1/5/2015,Away,BOS,W,104,95,38,0.487,0.316,22,36,0.396,0.389,33
373,CHO,37,1/7/2015,Home,NOP,W,98,94,37,0.43,0.286,18,36,0.45,0.333,43
383,CHO,38,1/8/2015,Away,TOR,W,103,95,42,0.477,0.25,21,33,0.398,0.323,42
393,CHO,39,1/10/2015,Away,NYK,W,110,82,39,0.5,0.438,18,33,0.388,0.276,29
403,CHO,40,1/14/2015,Home,SAS,L,93,98,33,0.384,0.308,15,37,0.435,0.381,42
415,CHO,41,1/17/2015,Home,IND,W,80,71,31,0.307,0.133,16,30,0.357,0.095,56
423,CHO,42,1/19/2015,Home,MIN,W,105,80,40,0.449,0.545,27,29,0.363,0.316,42
433,CHO,43,1/21/2015,Home,MIA,W,78,76,27,0.338,0.211,19,29,0.345,0.278,41
443,CHO,44,1/23/2015,Away,CLE,L,90,129,36,0.404,0.125,27,46,0.517,0.536,56
453,CHO,45,1/24/2015,Home,NYK,W,76,71,25,0.329,0.286,9,28,0.354,0.4,54
463,CHO,46,1/28/2015,Away,SAS,L,86,95,34,0.41,0.333,23,35,0.422,0.345,49
473,CHO,47,1/31/2015,Away,DEN,W,104,86,44,0.473,0,32,33,0.359,0.208,44
483,CHO,48,2/2/2015,Away,WAS,W,92,88,37,0.468,0.267,21,33,0.407,0.4,43
493,CHO,49,2/5/2015,Home,WAS,W,94,87,33,0.434,0.24,15,35,0.417,0.5,37
503,CHO,50,2/7/2015,Away,PHI,L,81,89,29,0.345,0.261,24,29,0.392,0.391,47
515,CHO,51,2/8/2015,Home,IND,L,102,103,36,0.468,0.571,24,37,0.44,0.368,40
523,CHO,52,2/10/2015,Home,DET,L,78,106,29,0.358,0.375,21,37,0.446,0.263,48
533,CHO,53,2/21/2015,Home,OKC,L,103,110,40,0.43,0.292,28,42,0.442,0.278,59
543,CHO,54,2/22/2015,Away,DAL,L,81,92,33,0.367,0.316,20,36,0.462,0.278,49
553,CHO,55,2/25/2015,Away,CHI,W,98,86,39,0.464,0.286,16,34,0.442,0.176,43
563,CHO,56,2/27/2015,Away,BOS,L,98,106,37,0.451,0.476,19,40,0.417,0.4,47
573,CHO,57,3/1/2015,Away,ORL,W,98,83,40,0.5,0.444,22,31,0.365,0.4,44
583,CHO,58,3/3/2015,Home,LAL,W,104,103,39,0.494,0.385,30,39,0.453,0.353,41
593,CHO,59,3/4/2015,Away,BRK,W,115,91,42,0.494,0.421,24,35,0.398,0.188,38
603,CHO,60,3/6/2015,Home,TOR,W,103,94,40,0.471,0.25,26,37,0.407,0.318,32
615,CHO,61,3/8/2015,Away,DET,W,108,101,41,0.519,0.353,32,39,0.438,0.214,42
623,CHO,62,3/9/2015,Home,WAS,L,69,95,25,0.325,0.182,13,44,0.518,0.143,49
633,CHO,63,3/11/2015,Home,SAC,L,106,113,42,0.452,0.333,28,40,0.471,0.4,43
643,CHO,64,3/13/2015,Home,CHI,W,101,91,33,0.371,0.368,15,31,0.378,0.469,36
653,CHO,65,3/16/2015,Away,UTA,L,66,94,23,0.295,0.263,9,33,0.423,0.625,61
663,CHO,66,3/17/2015,Away,LAC,L,92,99,32,0.405,0.357,20,35,0.455,0.375,44
673,CHO,67,3/20/2015,Away,SAC,L,91,101,36,0.396,0.333,16,37,0.474,0.429,48
683,CHO,68,3/22/2015,Away,MIN,W,109,98,45,0.506,0.333,21,41,0.554,0.364,32
693,CHO,69,3/23/2015,Away,CHI,L,86,98,28,0.346,0.4,11,37,0.451,0.188,46
703,CHO,70,3/25/2015,Home,BRK,L,88,91,36,0.396,0.25,23,39,0.429,0.214,46
715,CHO,71,3/27/2015,Away,WAS,L,107,110,36,0.346,0.32,25,44,0.389,0.36,72
723,CHO,72,3/28/2015,Home,ATL,W,115,100,42,0.525,0.462,28,37,0.43,0.5,36
733,CHO,73,3/30/2015,Home,BOS,L,104,116,40,0.471,0.269,20,45,0.506,0.346,42
743,CHO,74,4/1/2015,Home,DET,W,102,78,38,0.422,0.409,21,31,0.352,0.227,51
753,CHO,75,4/3/2015,Away,IND,L,74,93,28,0.35,0.222,15,36,0.434,0.5,55
763,CHO,76,4/4/2015,Home,PHI,W,92,91,35,0.407,0.077,13,28,0.368,0.423,40
773,CHO,77,4/7/2015,Away,MIA,L,100,105,39,0.429,0.278,12,40,0.494,0.2,42
783,CHO,78,4/8/2015,Home,TOR,L,74,92,28,0.346,0.455,15,33,0.429,0.444,47
793,CHO,79,4/10/2015,Away,ATL,L,80,104,30,0.361,0.267,21,41,0.5,0.357,44
803,CHO,80,4/12/2015,Away,DET,L,77,116,27,0.342,0.267,16,41,0.506,0.571,56
813,CHO,81,4/13/2015,Home,HOU,L,90,100,34,0.41,0.406,23,35,0.412,0.257,49
823,CHO,82,4/15/2015,Away,TOR,L,87,92,30,0.423,0.364,15,38,0.494,0.364,32
116,CHI,1,10/29/2014,Away,NYK,W,104,80,36,0.507,0.292,21,31,0.365,0.176,38
216,CHI,2,10/31/2014,Home,CLE,L,108,114,41,0.456,0.419,25,41,0.394,0.2,52
316,CHI,3,11/1/2014,Away,MIN,W,106,105,33,0.478,0.391,15,38,0.447,0.333,42
416,CHI,4,11/4/2014,Home,ORL,W,98,90,35,0.467,0.467,23,38,0.432,0.429,48
516,CHI,5,11/5/2014,Away,MIL,W,95,86,34,0.466,0.313,24,33,0.371,0.2,50
616,CHI,6,11/7/2014,Away,PHI,W,118,115,40,0.513,0.5,25,43,0.473,0.4,42
716,CHI,7,11/8/2014,Home,BOS,L,101,106,42,0.457,0.444,26,42,0.519,0.368,45
86,CHI,8,11/10/2014,Home,DET,W,102,91,39,0.443,0.35,22,34,0.425,0.5,46
94,CHI,9,11/13/2014,Away,TOR,W,100,93,37,0.481,0.267,26,35,0.393,0.32,38
104,CHI,10,11/15/2014,Home,IND,L,90,99,35,0.422,0.235,18,37,0.481,0.389,46
117,CHI,11,11/17/2014,Away,LAC,W,105,89,39,0.488,0.385,28,36,0.444,0.304,40
124,CHI,12,11/20/2014,Away,SAC,L,88,103,36,0.429,0.263,23,38,0.514,0.667,40
134,CHI,13,11/21/2014,Away,POR,L,87,105,30,0.361,0.364,14,39,0.494,0.563,46
144,CHI,14,11/24/2014,Away,UTA,W,97,95,36,0.5,0.45,20,42,0.488,0.333,41
154,CHI,15,11/25/2014,Away,DEN,L,109,114,35,0.427,0.333,20,43,0.506,0.5,45
164,CHI,16,11/28/2014,Away,BOS,W,109,102,37,0.411,0.294,18,37,0.402,0.273,42
174,CHI,17,11/30/2014,Away,BRK,W,102,84,34,0.493,0.292,19,32,0.372,0.143,34
184,CHI,18,12/2/2014,Home,DAL,L,129,132,47,0.456,0.308,38,47,0.461,0.5,46
194,CHI,19,12/3/2014,Away,CHO,W,102,95,37,0.463,0.429,27,36,0.4,0.133,42
204,CHI,20,12/6/2014,Home,GSW,L,102,112,36,0.434,0.333,24,40,0.449,0.4,40
217,CHI,21,12/10/2014,Home,BRK,W,105,80,37,0.468,0.364,21,29,0.33,0.214,44
224,CHI,22,12/12/2014,Home,POR,W,115,106,44,0.5,0.333,18,43,0.489,0.5,37
234,CHI,23,12/14/2014,Away,MIA,W,93,75,33,0.465,0.5,21,28,0.35,0.182,40
244,CHI,24,12/15/2014,Away,ATL,L,86,93,35,0.376,0.207,18,36,0.434,0.333,40
254,CHI,25,12/18/2014,Home,NYK,W,103,97,34,0.453,0.522,23,38,0.463,0.667,41
264,CHI,26,12/19/2014,Away,MEM,W,103,97,32,0.438,0.385,17,37,0.394,0.154,45
274,CHI,27,12/22/2014,Home,TOR,W,129,120,40,0.541,0.5,20,44,0.44,0.3,37
284,CHI,28,12/23/2014,Away,WAS,W,99,91,39,0.459,0.294,20,38,0.427,0.556,41
294,CHI,29,12/25/2014,Home,LAL,W,113,93,42,0.488,0.417,27,36,0.391,0.313,39
304,CHI,30,12/27/2014,Home,NOP,W,107,100,41,0.461,0.3,19,41,0.466,0.286,37
317,CHI,31,12/29/2014,Away,IND,W,92,90,29,0.345,0.385,17,36,0.434,0.385,44
324,CHI,32,12/30/2014,Home,BRK,L,82,96,33,0.384,0.32,22,36,0.434,0.429,46
334,CHI,33,1/1/2015,Home,DEN,W,106,101,38,0.418,0.533,22,37,0.402,0.357,57
344,CHI,34,1/3/2015,Home,BOS,W,109,104,37,0.37,0.214,19,45,0.45,0.294,45
354,CHI,35,1/5/2015,Home,HOU,W,114,105,41,0.482,0.294,27,47,0.461,0.32,41
364,CHI,36,1/7/2015,Home,UTA,L,77,97,28,0.333,0.3,17,37,0.474,0.313,48
374,CHI,37,1/9/2015,Away,WAS,L,86,102,32,0.386,0.385,16,41,0.477,0.533,48
384,CHI,38,1/10/2015,Home,MIL,W,95,87,35,0.398,0.235,24,36,0.444,0.273,37
394,CHI,39,1/12/2015,Home,ORL,L,114,121,41,0.488,0.296,25,48,0.593,0.389,34
404,CHI,40,1/14/2015,Home,WAS,L,99,105,34,0.43,0.481,18,40,0.513,0.333,43
417,CHI,41,1/16/2015,Away,BOS,W,119,103,48,0.539,0.52,28,42,0.494,0.313,45
424,CHI,42,1/17/2015,Home,ATL,L,99,107,37,0.463,0.346,25,40,0.476,0.423,40
434,CHI,43,1/19/2015,Away,CLE,L,94,108,30,0.375,0.5,12,41,0.456,0.444,54
444,CHI,44,1/22/2015,Home,SAS,W,104,81,36,0.474,0.316,19,30,0.37,0.286,39
454,CHI,45,1/23/2015,Away,DAL,W,102,98,38,0.487,0.563,22,37,0.451,0.333,30
464,CHI,46,1/25/2015,Home,MIA,L,84,96,31,0.356,0.292,15,38,0.452,0.077,54
474,CHI,47,1/27/2015,Away,GSW,W,113,111,42,0.429,0.276,19,48,0.425,0.273,48
484,CHI,48,1/29/2015,Away,LAL,L,118,123,43,0.413,0.24,26,50,0.472,0.333,54
494,CHI,49,1/30/2015,Away,PHO,L,93,99,36,0.414,0.222,20,39,0.433,0.273,50
504,CHI,50,2/4/2015,Away,HOU,L,90,101,31,0.348,0.32,16,38,0.413,0.296,47
517,CHI,51,2/7/2015,Away,NOP,W,107,72,43,0.512,0.455,18,32,0.372,0.235,38
524,CHI,52,2/8/2015,Away,ORL,W,98,97,37,0.481,0.364,27,39,0.47,0.36,45
534,CHI,53,2/10/2015,Home,SAC,W,104,86,42,0.525,0.35,26,35,0.467,0.167,45
544,CHI,54,2/12/2015,Home,CLE,W,113,98,42,0.457,0.391,29,37,0.435,0.258,43
554,CHI,55,2/20/2015,Away,DET,L,91,100,33,0.423,0.313,16,38,0.452,0.273,42
564,CHI,56,2/21/2015,Home,PHO,W,112,107,43,0.483,0.5,27,47,0.534,0.4,36
574,CHI,57,2/23/2015,Home,MIL,W,87,71,27,0.355,0.308,20,30,0.337,0.222,41
584,CHI,58,2/25/2015,Home,CHO,L,86,98,34,0.442,0.176,24,39,0.464,0.286,45
594,CHI,59,2/27/2015,Home,MIN,W,96,89,37,0.385,0.29,24,33,0.429,0.143,45
604,CHI,60,3/1/2015,Home,LAC,L,86,96,27,0.31,0.385,18,38,0.437,0.259,55
617,CHI,61,3/3/2015,Home,WAS,W,97,92,33,0.423,0.31,20,35,0.417,0.364,39
624,CHI,62,3/5/2015,Home,OKC,W,108,105,40,0.46,0.28,26,41,0.466,0.4,41
634,CHI,63,3/6/2015,Away,IND,L,84,98,31,0.36,0.217,20,34,0.425,0.3,51
644,CHI,64,3/8/2015,Away,SAS,L,105,116,37,0.507,0.333,20,44,0.489,0.409,35
654,CHI,65,3/9/2015,Home,MEM,L,91,101,35,0.438,0.455,18,42,0.5,0.357,40
664,CHI,66,3/11/2015,Away,PHI,W,104,95,40,0.46,0.417,24,36,0.346,0.268,55
674,CHI,67,3/13/2015,Away,CHO,L,91,101,31,0.378,0.469,18,33,0.371,0.368,55
684,CHI,68,3/15/2015,Away,OKC,L,100,109,37,0.446,0.31,20,40,0.46,0.381,52
694,CHI,69,3/18/2015,Home,IND,W,103,86,34,0.415,0.417,22,32,0.395,0.316,38
704,CHI,70,3/20/2015,Home,TOR,W,108,92,42,0.532,0.321,32,30,0.38,0.4,36
717,CHI,71,3/21/2015,Away,DET,L,91,107,33,0.429,0.286,22,44,0.489,0.423,44
724,CHI,72,3/23/2015,Home,CHO,W,98,86,37,0.451,0.188,21,28,0.346,0.4,51
734,CHI,73,3/25/2015,Away,TOR,W,116,103,45,0.608,0.522,26,39,0.47,0.429,35
744,CHI,74,3/28/2015,Home,NYK,W,111,80,43,0.512,0.353,28,30,0.38,0.235,35
754,CHI,75,4/1/2015,Away,MIL,L,91,95,31,0.419,0.192,18,37,0.416,0.381,48
764,CHI,76,4/3/2015,Home,DET,W,88,82,33,0.388,0.235,18,32,0.432,0.316,42
774,CHI,77,4/5/2015,Away,CLE,L,94,99,34,0.447,0.407,28,35,0.422,0.432,40
784,CHI,78,4/8/2015,Away,ORL,L,103,105,34,0.43,0.462,25,38,0.463,0.348,44
794,CHI,79,4/9/2015,Away,MIA,W,89,78,35,0.385,0.261,17,34,0.386,0.278,46
804,CHI,80,4/11/2015,Home,PHI,W,114,107,40,0.444,0.346,20,37,0.416,0.317,47
814,CHI,81,4/13/2015,Away,BRK,W,113,86,44,0.5,0.4,26,32,0.368,0.25,42
824,CHI,82,4/15/2015,Home,ATL,W,91,85,31,0.403,0.292,14,36,0.391,0.276,42
118,CLE,1,10/30/2014,Home,NYK,L,90,95,32,0.457,0.375,22,37,0.536,0.5,35
218,CLE,2,10/31/2014,Away,CHI,W,114,108,41,0.394,0.2,18,41,0.456,0.419,42
318,CLE,3,11/4/2014,Away,POR,L,82,101,31,0.365,0.429,18,37,0.493,0.32,48
418,CLE,4,11/5/2014,Away,UTA,L,100,102,30,0.417,0.375,6,39,0.506,0.333,41
518,CLE,5,11/7/2014,Away,DEN,W,110,101,40,0.476,0.261,25,40,0.471,0.379,42
618,CLE,6,11/10/2014,Home,NOP,W,118,111,40,0.494,0.481,26,41,0.441,0.444,40
718,CLE,7,11/14/2014,Away,BOS,W,122,121,43,0.506,0.348,22,48,0.545,0.3,39
87,CLE,8,11/15/2014,Home,ATL,W,127,94,49,0.544,0.613,39,40,0.444,0.136,37
95,CLE,9,11/17/2014,Home,DEN,L,97,106,34,0.43,0.345,18,41,0.482,0.387,39
105,CLE,10,11/19/2014,Home,SAS,L,90,92,37,0.446,0.389,23,35,0.473,0.313,42
119,CLE,11,11/21/2014,Away,WAS,L,78,91,27,0.36,0.222,13,41,0.488,0.4,45
125,CLE,12,11/22/2014,Home,TOR,L,93,110,35,0.432,0.188,24,32,0.4,0.333,34
135,CLE,13,11/24/2014,Home,ORL,W,106,74,42,0.519,0.375,30,29,0.363,0.294,40
145,CLE,14,11/26/2014,Home,WAS,W,113,87,38,0.514,0.3,23,33,0.465,0.385,26
155,CLE,15,11/29/2014,Home,IND,W,109,97,41,0.526,0.438,20,35,0.393,0.318,48
165,CLE,16,12/2/2014,Home,MIL,W,111,108,39,0.534,0.286,22,45,0.489,0.35,40
175,CLE,17,12/4/2014,Away,NYK,W,90,87,32,0.457,0.278,19,37,0.42,0.308,47
185,CLE,18,12/5/2014,Away,TOR,W,105,91,41,0.488,0.45,28,35,0.407,0.333,40
195,CLE,19,12/8/2014,Away,BRK,W,110,88,43,0.478,0.36,25,36,0.444,0.211,33
205,CLE,20,12/9/2014,Home,TOR,W,105,101,39,0.494,0.346,27,42,0.512,0.304,35
219,CLE,21,12/11/2014,Away,OKC,L,94,103,31,0.365,0.321,20,38,0.437,0.269,46
225,CLE,22,12/12/2014,Away,NOP,L,114,119,44,0.494,0.364,22,44,0.557,0.429,39
235,CLE,23,12/15/2014,Home,CHO,W,97,88,38,0.458,0.375,28,38,0.458,0.313,37
245,CLE,24,12/17/2014,Home,ATL,L,98,127,37,0.451,0.267,24,49,0.645,0.571,40
255,CLE,25,12/19/2014,Home,BRK,W,95,91,31,0.403,0.375,22,37,0.474,0.375,37
265,CLE,26,12/21/2014,Home,MEM,W,105,91,46,0.605,0.5,34,39,0.453,0.063,38
275,CLE,27,12/23/2014,Home,MIN,W,125,104,44,0.524,0.5,24,39,0.443,0.308,40
285,CLE,28,12/25/2014,Away,MIA,L,91,101,32,0.444,0.231,16,40,0.476,0.333,43
295,CLE,29,12/26/2014,Away,ORL,W,98,89,33,0.413,0.267,19,36,0.493,0.429,36
305,CLE,30,12/28/2014,Home,DET,L,80,103,31,0.378,0.172,25,41,0.451,0.548,47
319,CLE,31,12/30/2014,Away,ATL,L,101,109,37,0.44,0.419,23,40,0.506,0.345,44
325,CLE,32,12/31/2014,Home,MIL,L,80,96,29,0.341,0.258,19,40,0.444,0.44,54
335,CLE,33,1/2/2015,Away,CHO,W,91,87,33,0.379,0.267,16,32,0.368,0.214,50
345,CLE,34,1/4/2015,Home,DAL,L,90,109,35,0.407,0.32,26,44,0.564,0.462,36
355,CLE,35,1/5/2015,Away,PHI,L,92,95,33,0.388,0.367,23,38,0.481,0.304,43
365,CLE,36,1/7/2015,Home,HOU,L,93,105,34,0.415,0.345,16,39,0.453,0.353,50
375,CLE,37,1/9/2015,Away,GSW,L,94,112,35,0.407,0.304,13,43,0.5,0.333,44
385,CLE,38,1/11/2015,Away,SAC,L,84,103,33,0.423,0.344,18,42,0.488,0.353,45
395,CLE,39,1/13/2015,Away,PHO,L,100,107,36,0.439,0.371,16,40,0.526,0.35,34
405,CLE,40,1/15/2015,Away,LAL,W,109,102,37,0.474,0.3,14,39,0.513,0.333,35
419,CLE,41,1/16/2015,Away,LAC,W,126,121,46,0.554,0.435,23,43,0.473,0.345,43
425,CLE,42,1/19/2015,Home,CHI,W,108,94,41,0.456,0.444,20,30,0.375,0.5,40
435,CLE,43,1/21/2015,Home,UTA,W,106,92,42,0.519,0.208,24,35,0.417,0.364,42
445,CLE,44,1/23/2015,Home,CHO,W,129,90,46,0.517,0.536,29,36,0.404,0.125,42
455,CLE,45,1/25/2015,Home,OKC,W,108,98,36,0.439,0.444,17,37,0.394,0.333,42
465,CLE,46,1/27/2015,Away,DET,W,103,95,39,0.419,0.265,19,35,0.422,0.333,51
475,CLE,47,1/28/2015,Home,POR,W,99,94,34,0.4,0.405,16,35,0.438,0.323,39
485,CLE,48,1/30/2015,Home,SAC,W,101,90,38,0.475,0.355,22,30,0.357,0.167,50
495,CLE,49,1/31/2015,Away,MIN,W,106,90,42,0.483,0.313,16,34,0.415,0.462,35
505,CLE,50,2/2/2015,Home,PHI,W,97,84,35,0.449,0.444,22,31,0.397,0.364,37
519,CLE,51,2/5/2015,Home,LAC,W,105,94,31,0.431,0.267,23,38,0.418,0.227,43
525,CLE,52,2/6/2015,Away,IND,L,99,103,40,0.449,0.314,18,37,0.468,0.381,41
535,CLE,53,2/8/2015,Home,LAL,W,120,105,45,0.549,0.545,31,41,0.41,0.304,46
545,CLE,54,2/11/2015,Home,MIA,W,113,93,44,0.564,0.4,32,34,0.405,0.375,36
555,CLE,55,2/12/2015,Away,CHI,L,98,113,37,0.435,0.258,20,42,0.457,0.391,47
565,CLE,56,2/20/2015,Away,WAS,W,127,89,46,0.511,0.424,28,38,0.442,0.063,43
575,CLE,57,2/22/2015,Away,NYK,W,101,83,40,0.506,0.364,22,37,0.374,0.158,50
585,CLE,58,2/24/2015,Away,DET,W,102,93,34,0.442,0.378,22,33,0.402,0.375,46
595,CLE,59,2/26/2015,Home,GSW,W,110,99,36,0.468,0.321,15,39,0.424,0.379,44
605,CLE,60,2/27/2015,Away,IND,L,86,93,33,0.359,0.31,20,34,0.425,0.353,48
619,CLE,61,3/1/2015,Away,HOU,L,103,105,40,0.408,0.3,19,34,0.459,0.367,36
625,CLE,62,3/3/2015,Home,BOS,W,110,79,43,0.483,0.357,28,31,0.352,0.25,42
635,CLE,63,3/4/2015,Away,TOR,W,120,112,40,0.513,0.417,27,43,0.544,0.476,34
645,CLE,64,3/6/2015,Away,ATL,L,97,106,29,0.42,0.342,18,43,0.512,0.286,38
655,CLE,65,3/7/2015,Home,PHO,W,89,79,31,0.413,0.4,22,30,0.357,0.36,43
665,CLE,66,3/10/2015,Away,DAL,W,127,94,44,0.506,0.469,25,33,0.407,0.25,42
675,CLE,67,3/12/2015,Away,SAS,W,128,125,44,0.484,0.538,19,49,0.563,0.308,41
685,CLE,68,3/15/2015,Away,ORL,W,123,108,45,0.592,0.514,26,42,0.477,0.474,44
695,CLE,69,3/16/2015,Away,MIA,L,92,106,30,0.38,0.333,17,42,0.553,0.267,45
705,CLE,70,3/18/2015,Home,BRK,W,117,92,45,0.549,0.517,32,36,0.45,0.25,32
719,CLE,71,3/20/2015,Home,IND,W,95,92,35,0.427,0.346,18,36,0.429,0.4,42
725,CLE,72,3/22/2015,Away,MIL,W,108,90,42,0.5,0.419,22,38,0.543,0.25,39
735,CLE,73,3/25/2015,Away,MEM,W,111,89,43,0.512,0.412,30,37,0.435,0.235,32
745,CLE,74,3/27/2015,Away,BRK,L,98,106,37,0.457,0.267,17,40,0.465,0.391,46
755,CLE,75,3/29/2015,Home,PHI,W,87,86,33,0.388,0.391,17,34,0.405,0.333,45
765,CLE,76,4/2/2015,Home,MIA,W,114,88,40,0.5,0.429,23,32,0.427,0.333,36
775,CLE,77,4/5/2015,Home,CHI,W,99,94,35,0.422,0.432,24,34,0.447,0.407,45
785,CLE,78,4/8/2015,Away,MIL,W,104,99,36,0.486,0.324,23,42,0.5,0.333,32
795,CLE,79,4/10/2015,Home,BOS,L,90,99,32,0.416,0.265,25,38,0.452,0.364,43
805,CLE,80,4/12/2015,Away,BOS,L,78,117,31,0.392,0.136,18,46,0.548,0.417,38
815,CLE,81,4/13/2015,Home,DET,W,109,97,43,0.506,0.531,30,38,0.458,0.36,31
825,CLE,82,4/15/2015,Home,WAS,W,113,108,43,0.473,0.533,29,42,0.433,0.364,50
120,DAL,1,10/28/2014,Away,SAS,L,100,101,38,0.487,0.381,17,37,0.529,0.5,38
220,DAL,2,10/30/2014,Home,UTA,W,120,102,47,0.553,0.381,25,36,0.434,0.4,40
320,DAL,3,11/1/2014,Away,NOP,W,109,104,46,0.517,0.24,25,38,0.427,0.368,47
420,DAL,4,11/3/2014,Home,BOS,W,118,113,44,0.537,0.56,24,45,0.441,0.355,49
520,DAL,5,11/6/2014,Away,POR,L,87,108,33,0.367,0.217,14,40,0.519,0.4,53
620,DAL,6,11/7/2014,Away,UTA,W,105,82,42,0.477,0.375,23,29,0.426,0.321,41
720,DAL,7,11/9/2014,Home,MIA,L,96,105,35,0.422,0.31,22,42,0.553,0.391,38
88,DAL,8,11/11/2014,Home,SAC,W,106,98,38,0.475,0.37,23,32,0.444,0.474,43
96,DAL,9,11/13/2014,Home,PHI,W,123,70,41,0.513,0.344,33,23,0.299,0.259,46
106,DAL,10,11/15/2014,Home,MIN,W,131,117,52,0.553,0.308,31,43,0.5,0.412,41
1110,DAL,11,11/17/2014,Away,CHO,W,107,80,43,0.512,0.357,32,32,0.4,0.455,35
126,DAL,12,11/19/2014,Away,WAS,W,105,102,34,0.415,0.429,18,37,0.44,0.455,42
136,DAL,13,11/21/2014,Home,LAL,W,140,106,51,0.622,0.514,37,44,0.518,0.385,33
146,DAL,14,11/22/2014,Away,HOU,L,92,95,35,0.398,0.171,17,30,0.366,0.326,47
156,DAL,15,11/24/2014,Home,IND,L,100,111,40,0.5,0.333,21,37,0.481,0.5,44
166,DAL,16,11/26/2014,Home,NYK,W,109,102,38,0.4,0.129,20,39,0.424,0.5,53
176,DAL,17,11/28/2014,Away,TOR,W,106,102,40,0.465,0.423,27,38,0.418,0.424,55
186,DAL,18,11/29/2014,Away,PHI,W,110,103,40,0.449,0.267,28,36,0.424,0.286,55
196,DAL,19,12/2/2014,Away,CHI,W,132,129,47,0.461,0.5,30,47,0.456,0.308,52
206,DAL,20,12/3/2014,Away,MIL,W,107,105,42,0.457,0.296,20,38,0.521,0.636,39
2110,DAL,21,12/5/2014,Home,PHO,L,106,118,40,0.455,0.211,13,45,0.563,0.5,41
226,DAL,22,12/7/2014,Home,MIL,W,125,102,49,0.583,0.387,29,42,0.5,0.267,36
236,DAL,23,12/9/2014,Away,MEM,L,105,114,38,0.447,0.45,19,41,0.482,0.5,41
246,DAL,24,12/10/2014,Home,NOP,W,112,107,44,0.53,0.429,17,40,0.455,0.389,45
256,DAL,25,12/13/2014,Home,GSW,L,98,105,36,0.404,0.2,14,37,0.446,0.313,45
266,DAL,26,12/16/2014,Away,NYK,W,107,87,42,0.506,0.455,30,37,0.44,0.238,35
276,DAL,27,12/17/2014,Away,DET,W,117,106,40,0.506,0.455,29,40,0.449,0.394,42
286,DAL,28,12/20/2014,Home,SAS,W,99,93,37,0.43,0.346,18,32,0.416,0.231,48
296,DAL,29,12/22/2014,Home,ATL,L,102,105,39,0.433,0.393,23,40,0.494,0.368,43
306,DAL,30,12/23/2014,Away,PHO,L,115,124,41,0.466,0.36,22,44,0.454,0.394,44
3110,DAL,31,12/26/2014,Home,LAL,W,102,98,42,0.506,0.278,20,36,0.364,0.379,63
326,DAL,32,12/28/2014,Home,OKC,W,112,107,39,0.443,0.323,26,45,0.5,0.357,53
336,DAL,33,12/30/2014,Home,WAS,W,114,87,43,0.524,0.533,21,33,0.446,0.333,48
346,DAL,34,1/2/2015,Away,BOS,W,119,101,45,0.469,0.481,24,38,0.427,0.353,38
356,DAL,35,1/4/2015,Away,CLE,W,109,90,44,0.564,0.462,30,35,0.407,0.32,38
366,DAL,36,1/5/2015,Away,BRK,W,96,88,37,0.394,0.37,24,33,0.393,0.12,52
376,DAL,37,1/7/2015,Home,DET,L,95,108,38,0.437,0.273,24,43,0.443,0.476,60
386,DAL,38,1/10/2015,Away,LAC,L,100,120,38,0.442,0.4,29,46,0.523,0.419,47
396,DAL,39,1/13/2015,Away,SAC,W,108,104,43,0.43,0.25,23,38,0.442,0.056,59
406,DAL,40,1/14/2015,Away,DEN,L,107,114,41,0.41,0.243,24,41,0.5,0.211,51
4110,DAL,41,1/16/2015,Home,DEN,W,97,89,33,0.418,0.32,22,34,0.41,0.36,52
426,DAL,42,1/19/2015,Away,MEM,W,103,95,34,0.447,0.4,17,36,0.424,0.136,42
